LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;VALNÄMND;HEMSIDA;TELNR;VALDISTRIKTKOD;VALDISTRIKT;KOMMUNVALKRETSKOD;KOMMUNVALKRETS;LOKAL;ADRESS1;ADRESS2;TILLGÄNGL;LATITUD;LONGITUD;VALDAG;ÖPPETTID
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0217;Köpmangatsområdet;48400;Eskilstuna;Slottsskolan;Matsalen;Klostergatan 8;;59,372316;16,527928;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0101;Eskilstuna Centrum Norra;48400;Eskilstuna;Mälardalens universitet;Studion;Drottninggatan 2;;59,37331;16,510563;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0160;Eskilstuna Centrum S - Rinmansparken;48400;Eskilstuna;Komvux;;Nygatan 36;;59,371326;16,507816;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0115;Stenby;48400;Eskilstuna;Stenby förskola;;Stenby Centrum 8;;59,357786;16,476702;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;1753;Näshulta;48400;Eskilstuna;Näshultagården;Matsalen;Näshulta skolväg 2;;59,228817;16,343772;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0109;Fröslunda-Tallåsparken;48400;Eskilstuna;Mötesplats Fröslunda;;Fröslunda torg;;59,356241;16,49919;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0219;Stadsparken;48400;Eskilstuna;Klosters församlingshem;;Östra Storgatan 13;;59,375064;16,519994;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;1856;Hållsta;48400;Eskilstuna;IK Standard;Klubbhuset;Byringevägen 23, Hållsta;;59,29575;16,457702;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0116;Mesta;48400;Eskilstuna;Mesta skola;Idrottshallen;Bynäsvägen 27;;59,344679;16,458893;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0113;Lundby-Gredby;48400;Eskilstuna;Lundbyskolan;OBS! Idrottshallen;Hörnedalsgatan 1;;59,374572;16,484234;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0228;Skiftinge Norra;48400;Eskilstuna;Skiftingehus skola;Idrottshallen;Karl Hovbergsgatan 43A;;59,389539;16,539402;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0340;Solvik - Kogne - Roxnäs;48400;Eskilstuna;PRO Torshälla;;Ruths gränd 3;;59,418487;16,468141;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0111;Råbergstorp-Lagersberg;48400;Eskilstuna;Lagersbergsgården;Stora samlingssalen;Lagrådsgatan 28;;59,354481;16,474257;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0342;Gökstensparken;48400;Eskilstuna;Gökstensskolan;Aulan;Gökstensgatan 5, Torshälla;;59,416975;16,476971;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0224;Munktellstaden -Valhalla;48400;Eskilstuna;Lokomotivet;;Verkstadsgatan 8;;59,37784;16,509876;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0102;Nyforstorget;48400;Eskilstuna;Komvux;;Nygatan 38;;59,3715;16,507473;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0103;Nyfors Centrum;48400;Eskilstuna;Mötesplats Nyfors;;Nyforsgatan 22;;59,368225;16,504362;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0227;Ärsta;48400;Eskilstuna;Salvägens förskola;;Salvägen 19;;59,39563;16,54029;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0239;Odlaren-Hagnesta;48400;Eskilstuna;Odlarens förskola;;Skogvaktarvägen 10;;59,360865;16,546411;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0236;Lustigbacke;48400;Eskilstuna;Strigeln;Samlingssalen;Köpmangatan 12;;59,363535;16,51515;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0105;Forsbomsvreten;48400;Eskilstuna;Forskarens skolrestaurang;OBS! Ny byggnad;Zetterbergsgatan 12B;;59,364766;16,507816;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0230;Östermalm;48400;Eskilstuna;Sméhallen;Isstadion;Kjulavägen 70;;59,372867;16,549176;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0233;Balsta - Eskilshem Östra;48400;Eskilstuna;Nålmakaren;Mötesplats;Gränsgatan 2;;59,374212;16,525819;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0234;Eskilsparken;48400;Eskilstuna;Strigeln;Mötesplats;Köpmangatan 12;;59,363535;16,51515;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0106;Västermarksparken;48400;Eskilstuna;Rekarnegymnasiet;Lokal Framgången;Krongatan 14;;59,365416;16,492871;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;1048;Hällbybrunns Södra - Råby-Rekarne;48400;Eskilstuna;Hällby skola;Idrottshallen;Skolvägen 8;;59,392593;16,424003;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0108;Myrtorp;48400;Eskilstuna;Fröslundaskolan;Matsalen;Mossvägen 11/Gillbergavägen;;59,357198;16,491508;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0341;Krusgårdsberget;48400;Eskilstuna;Torshälla Finska Förening;;Riktargatan 66, Torshälla;;59,426351;16,477679;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0362;Mälarbaden - Mälby - Ängsholmen;48400;Eskilstuna;Mälarbadens golfklubb;;August Stålbergs väg 13;;59,450622;16,430558;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;1364;Borsökna Östra;48400;Eskilstuna;Berga förskola;Matsalen;Malvavägen 2;;59,345363;16,440471;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0110;Fröslunda-Björkhultsvägen;48400;Eskilstuna;Tallåsens förskola;;Tallåsvägen 20;;59,355875;16,490465;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0238;Viptorp;48400;Eskilstuna;Trumslagargården;Samlingssalen;Sveavägen 21;;59,358456;16,532267;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0112;Tunavallen;48400;Eskilstuna;Tunavallens förskola;Matsalen;Tunavallsgränden 5;;59,371107;16,492355;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;2147;Hammarby-Vallby;48400;Eskilstuna;Vallby skola;Skolhuset;Vallby;;59,416163;16,557269;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0107;Västermalm;48400;Eskilstuna;Stålforsskolan;Matsalen;Svengrensgatan 25;;59,360409;16,503744;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0235;Söderängsparken;48400;Eskilstuna;Tunagården;Hobbyrum Verandan;Svante Lundkvists gata 2;;59,358259;16,526163;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0229;Skiftinge Södra;48400;Eskilstuna;Skiftingehus skola;Idrottshallen;Karl Hovbergsgatan 43A;;59,389495;16,539327;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0222;Årby - Navigatören;48400;Eskilstuna;Årbyskolan;Matsalen;Magistervägen 20;;59,382529;16,526388;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0223;Årby-Notarien;48400;Eskilstuna;Årbyskolan;Idrottshallen;Magistervägen 20;;59,382524;16,525648;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;2161;Sundbyholm-Ostra;48400;Eskilstuna;Sundbyholms slott;Hotellet, lokal Amiralen;Sundbyholms Slott AB;;59,446188;16,624267;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;1150;Tumbo;48400;Eskilstuna;Tegelvikens skola;Idrottshallen;Sundbyviksv. 2, Kvicksund;;59,447966;16,336488;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0263;Slagsta Södra - Helgestahill;48400;Eskilstuna;Slagstaskolan;Biblioteket;Majtunagatan 2;;59,395111;16,490511;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0343;Holmberget - Rådhustorget;48400;Eskilstuna;Kyrkans hus Torshälla;;Kyrkogatan 1, Torshälla;;59,421606;16,468645;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0114;Ekeby-Brottsta;48400;Eskilstuna;Studiefrämjandet;;Västeråsvägen 90;;59,376338;16,472572;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;1957;Stenkvista;48400;Eskilstuna;Hällberga skola;Matsalen;Tegelslagarvägen 1;;59,31724;16,591909;2022-09-11;08:00-20:00
04;Södermanlands län;84;Eskilstuna;Valnämnden i Eskilstuna kommun;eskilstuna.se/val;016-710 52 70;0232;Sveaplan - Sjukhusområdet;48400;Eskilstuna;Djurgårdsskolan;OBS! Idrottshallen;Skogvaktarvägen 1;;59,364837;16,539617;2022-09-11;08:00-20:00
04;Södermanlands län;82;Flen;Valnämnden i Flens kommun;www.flen.se;0157-430150;0209;Helgesta-Hyltinge;48200;Flen;Folkets Hus, Sparreholm;;Landsvägsgatan 19;;59,074619;16,83069;2022-09-11;08:00-20:00
04;Södermanlands län;82;Flen;Valnämnden i Flens kommun;www.flen.se;0157-430150;0105;Flens centrum;48200;Flen;Prins Wilhelmgymnasiet;;Violentorget 5;;59,058962;16,590257;2022-09-11;08:00-20:00
04;Södermanlands län;82;Flen;Valnämnden i Flens kommun;www.flen.se;0157-430150;0104;Flens södra;48200;Flen;Järnvägshotellet, Flen;;Södra Järnvägsgatan 2;;59,057395;16,589227;2022-09-11;08:00-20:00
04;Södermanlands län;82;Flen;Valnämnden i Flens kommun;www.flen.se;0157-430150;0102;Flens norra;48200;Flen;Folkets Hus, Amazon;;Parkgatan 3;;59,062259;16,590512;2022-09-11;08:00-20:00
